Adj Close,Close,High,Low,Open,Volume,Datetime
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
87665.4921875,87665.4921875,87665.4921875,87665.4921875,87665.4921875,6242304,2024-11-15 08:00:00+00:00
87738.75,87738.75,87738.75,87738.75,87738.75,0,2024-11-15 08:01:00+00:00
87804.65625,87804.65625,87804.65625,87804.65625,87804.65625,0,2024-11-15 08:02:00+00:00
87732.2890625,87732.2890625,87732.2890625,87732.2890625,87732.2890625,0,2024-11-15 08:03:00+00:00
87765.4921875,87765.4921875,87765.4921875,87765.4921875,87765.4921875,0,2024-11-15 08:04:00+00:00
87730.8984375,87730.8984375,87730.8984375,87730.8984375,87730.8984375,0,2024-11-15 08:05:00+00:00
87585.984375,87585.984375,87585.984375,87585.984375,87585.984375,0,2024-11-15 08:07:00+00:00
87572.828125,87572.828125,87572.828125,87572.828125,87572.828125,0,2024-11-15 08:08:00+00:00
87532.6875,87532.6875,87532.6875,87532.6875,87532.6875,1794048,2024-11-15 08:09:00+00:00
87457.09375,87457.09375,87457.09375,87457.09375,87457.09375,2252800,2024-11-15 08:10:00+00:00
87522.5,87522.5,87522.5,87522.5,87522.5,0,2024-11-15 08:11:00+00:00
87557.0078125,87557.0078125,87557.0078125,87557.0078125,87557.0078125,0,2024-11-15 08:12:00+00:00
87525.25,87525.25,87525.25,87525.25,87525.25,0,2024-11-15 08:13:00+00:00
87492.9921875,87492.9921875,87492.9921875,87492.9921875,87492.9921875,0,2024-11-15 08:14:00+00:00
87501.7265625,87501.7265625,87501.7265625,87501.7265625,87501.7265625,0,2024-11-15 08:15:00+00:00
87561.4296875,87561.4296875,87561.4296875,87561.4296875,87561.4296875,0,2024-11-15 08:16:00+00:00
87612.5859375,87612.5859375,87612.5859375,87612.5859375,87612.5859375,0,2024-11-15 08:17:00+00:00
87689.484375,87689.484375,87689.484375,87689.484375,87689.484375,0,2024-11-15 08:19:00+00:00
87693.5703125,87693.5703125,87693.5703125,87693.5703125,87693.5703125,0,2024-11-15 08:20:00+00:00
87652.8359375,87652.8359375,87652.8359375,87652.8359375,87652.8359375,0,2024-11-15 08:21:00+00:00
87623.1953125,87623.1953125,87623.1953125,87623.1953125,87623.1953125,0,2024-11-15 08:22:00+00:00
87597.0625,87597.0625,87597.0625,87597.0625,87597.0625,6471680,2024-11-15 08:23:00+00:00
87623.5,87623.5,87623.5,87623.5,87623.5,0,2024-11-15 08:24:00+00:00
87671.421875,87671.421875,87671.421875,87671.421875,87671.421875,0,2024-11-15 08:25:00+00:00
87625.1640625,87625.1640625,87625.1640625,87625.1640625,87625.1640625,0,2024-11-15 08:27:00+00:00
87645.7109375,87645.7109375,87645.7109375,87645.7109375,87645.7109375,0,2024-11-15 08:28:00+00:00
87669.9375,87669.9375,87669.9375,87669.9375,87669.9375,0,2024-11-15 08:29:00+00:00
87676.4765625,87676.4765625,87676.4765625,87676.4765625,87676.4765625,0,2024-11-15 08:31:00+00:00
87724.46875,87724.46875,87724.46875,87724.46875,87724.46875,0,2024-11-15 08:32:00+00:00
87841.890625,87841.890625,87841.890625,87841.890625,87841.890625,0,2024-11-15 08:33:00+00:00
87833.1953125,87833.1953125,87833.1953125,87833.1953125,87833.1953125,6905856,2024-11-15 08:34:00+00:00
87832.0546875,87832.0546875,87832.0546875,87832.0546875,87832.0546875,21405696,2024-11-15 08:35:00+00:00
87940.125,87940.125,87940.125,87940.125,87940.125,0,2024-11-15 08:36:00+00:00
87998.2578125,87998.2578125,87998.2578125,87998.2578125,87998.2578125,0,2024-11-15 08:37:00+00:00
88004.4375,88004.4375,88004.4375,88004.4375,88004.4375,26075136,2024-11-15 08:38:00+00:00
87967.9921875,87967.9921875,87967.9921875,87967.9921875,87967.9921875,1662976,2024-11-15 08:39:00+00:00
88004.34375,88004.34375,88004.34375,88004.34375,88004.34375,0,2024-11-15 08:40:00+00:00
88071.5390625,88071.5390625,88071.5390625,88071.5390625,88071.5390625,0,2024-11-15 08:41:00+00:00
88072.21875,88072.21875,88072.21875,88072.21875,88072.21875,4341760,2024-11-15 08:43:00+00:00
88084.84375,88084.84375,88084.84375,88084.84375,88084.84375,0,2024-11-15 08:44:00+00:00
88091.4296875,88091.4296875,88091.4296875,88091.4296875,88091.4296875,4423680,2024-11-15 08:45:00+00:00
88084.078125,88084.078125,88084.078125,88084.078125,88084.078125,0,2024-11-15 08:46:00+00:00
88117.671875,88117.671875,88117.671875,88117.671875,88117.671875,0,2024-11-15 08:47:00+00:00
88136.8203125,88136.8203125,88136.8203125,88136.8203125,88136.8203125,0,2024-11-15 08:48:00+00:00
88087.8046875,88087.8046875,88087.8046875,88087.8046875,88087.8046875,0,2024-11-15 08:49:00+00:00
88125.953125,88125.953125,88125.953125,88125.953125,88125.953125,0,2024-11-15 08:50:00+00:00
88126.4375,88126.4375,88126.4375,88126.4375,88126.4375,0,2024-11-15 08:51:00+00:00
88051.109375,88051.109375,88051.109375,88051.109375,88051.109375,0,2024-11-15 08:53:00+00:00
88120.9765625,88120.9765625,88120.9765625,88120.9765625,88120.9765625,0,2024-11-15 08:55:00+00:00
88121.359375,88121.359375,88121.359375,88121.359375,88121.359375,0,2024-11-15 08:56:00+00:00
88141.3125,88141.3125,88141.3125,88141.3125,88141.3125,0,2024-11-15 08:57:00+00:00
88143.921875,88143.921875,88143.921875,88143.921875,88143.921875,0,2024-11-15 08:58:00+00:00
88167.4921875,88167.4921875,88167.4921875,88167.4921875,88167.4921875,0,2024-11-15 08:59:00+00:00
88123.0234375,88123.0234375,88123.0234375,88123.0234375,88123.0234375,0,2024-11-15 09:00:00+00:00
88076.375,88076.375,88076.375,88076.375,88076.375,0,2024-11-15 09:01:00+00:00
88089.3515625,88089.3515625,88089.3515625,88089.3515625,88089.3515625,0,2024-11-15 09:02:00+00:00
88205.6875,88205.6875,88205.6875,88205.6875,88205.6875,0,2024-11-15 09:03:00+00:00
88142.4921875,88142.4921875,88142.4921875,88142.4921875,88142.4921875,0,2024-11-15 09:04:00+00:00
88155.078125,88155.078125,88155.078125,88155.078125,88155.078125,0,2024-11-15 09:05:00+00:00
88397.890625,88397.890625,88397.890625,88397.890625,88397.890625,0,2024-11-15 09:07:00+00:00
88568.578125,88568.578125,88568.578125,88568.578125,88568.578125,0,2024-11-15 09:08:00+00:00
88564.390625,88564.390625,88564.390625,88564.390625,88564.390625,30089216,2024-11-15 09:09:00+00:00
88497.484375,88497.484375,88497.484375,88497.484375,88497.484375,36700160,2024-11-15 09:10:00+00:00
88479.828125,88479.828125,88479.828125,88479.828125,88479.828125,118898688,2024-11-15 09:11:00+00:00
88756.4921875,88756.4921875,88756.4921875,88756.4921875,88756.4921875,0,2024-11-15 09:12:00+00:00
88765.2265625,88765.2265625,88765.2265625,88765.2265625,88765.2265625,13426688,2024-11-15 09:13:00+00:00
88795.53125,88795.53125,88795.53125,88795.53125,88795.53125,56483840,2024-11-15 09:14:00+00:00
88858.4375,88858.4375,88858.4375,88858.4375,88858.4375,22806528,2024-11-15 09:16:00+00:00
88705.484375,88705.484375,88705.484375,88705.484375,88705.484375,33587200,2024-11-15 09:17:00+00:00
88830.6015625,88830.6015625,88830.6015625,88830.6015625,88830.6015625,122044416,2024-11-15 09:19:00+00:00
88775.3359375,88775.3359375,88775.3359375,88775.3359375,88775.3359375,68395008,2024-11-15 09:20:00+00:00
88783.140625,88783.140625,88783.140625,88783.140625,88783.140625,3899392,2024-11-15 09:21:00+00:00
88867.7109375,88867.7109375,88867.7109375,88867.7109375,88867.7109375,0,2024-11-15 09:22:00+00:00
88859.9609375,88859.9609375,88859.9609375,88859.9609375,88859.9609375,31956992,2024-11-15 09:23:00+00:00
89002.1796875,89002.1796875,89002.1796875,89002.1796875,89002.1796875,12894208,2024-11-15 09:24:00+00:00
89268.734375,89268.734375,89268.734375,89268.734375,89268.734375,88498176,2024-11-15 09:26:00+00:00
89203.71875,89203.71875,89203.71875,89203.71875,89203.71875,50315264,2024-11-15 09:27:00+00:00
89199.3984375,89199.3984375,89199.3984375,89199.3984375,89199.3984375,29368320,2024-11-15 09:28:00+00:00
89212.046875,89212.046875,89212.046875,89212.046875,89212.046875,166494208,2024-11-15 09:29:00+00:00
89202.3671875,89202.3671875,89202.3671875,89202.3671875,89202.3671875,23511040,2024-11-15 09:31:00+00:00
89194.3359375,89194.3359375,89194.3359375,89194.3359375,89194.3359375,115531776,2024-11-15 09:32:00+00:00
89153.59375,89153.59375,89153.59375,89153.59375,89153.59375,0,2024-11-15 09:33:00+00:00
89124.34375,89124.34375,89124.34375,89124.34375,89124.34375,0,2024-11-15 09:34:00+00:00
89225.2109375,89225.2109375,89225.2109375,89225.2109375,89225.2109375,42213376,2024-11-15 09:35:00+00:00
89229.578125,89229.578125,89229.578125,89229.578125,89229.578125,12869632,2024-11-15 09:36:00+00:00
89229.578125,89229.578125,89229.578125,89229.578125,89229.578125,8691712,2024-11-15 09:37:00+00:00
89285.375,89285.375,89285.375,89285.375,89285.375,67665920,2024-11-15 09:38:00+00:00
89278.3125,89278.3125,89278.3125,89278.3125,89278.3125,5046272,2024-11-15 09:39:00+00:00
89215.9609375,89215.9609375,89215.9609375,89215.9609375,89215.9609375,27762688,2024-11-15 09:40:00+00:00
89169.890625,89169.890625,89169.890625,89169.890625,89169.890625,13656064,2024-11-15 09:41:00+00:00
89163.84375,89163.84375,89163.84375,89163.84375,89163.84375,0,2024-11-15 09:43:00+00:00
89117.9296875,89117.9296875,89117.9296875,89117.9296875,89117.9296875,15056896,2024-11-15 09:44:00+00:00
89081.453125,89081.453125,89081.453125,89081.453125,89081.453125,7733248,2024-11-15 09:45:00+00:00
89107.25,89107.25,89107.25,89107.25,89107.25,0,2024-11-15 09:46:00+00:00
89119.546875,89119.546875,89119.546875,89119.546875,89119.546875,29392896,2024-11-15 09:47:00+00:00
89004.7578125,89004.7578125,89004.7578125,89004.7578125,89004.7578125,0,2024-11-15 09:48:00+00:00
88969.734375,88969.734375,88969.734375,88969.734375,88969.734375,9953280,2024-11-15 09:49:00+00:00
88987.828125,88987.828125,88987.828125,88987.828125,88987.828125,0,2024-11-15 09:50:00+00:00
89040.265625,89040.265625,89040.265625,89040.265625,89040.265625,19595264,2024-11-15 09:51:00+00:00
88980.3828125,88980.3828125,88980.3828125,88980.3828125,88980.3828125,5218304,2024-11-15 09:52:00+00:00
89022.9921875,89022.9921875,89022.9921875,89022.9921875,89022.9921875,10510336,2024-11-15 09:53:00+00:00
89103.8828125,89103.8828125,89103.8828125,89103.8828125,89103.8828125,11599872,2024-11-15 09:55:00+00:00
89229.8984375,89229.8984375,89229.8984375,89229.8984375,89229.8984375,21446656,2024-11-15 09:56:00+00:00
89199.1171875,89199.1171875,89199.1171875,89199.1171875,89199.1171875,11100160,2024-11-15 09:57:00+00:00
89216.15625,89216.15625,89216.15625,89216.15625,89216.15625,2719744,2024-11-15 09:58:00+00:00
89225.28125,89225.28125,89225.28125,89225.28125,89225.28125,1171456,2024-11-15 09:59:00+00:00
89214.8125,89214.8125,89214.8125,89214.8125,89214.8125,2613248,2024-11-15 10:00:00+00:00
89175.6171875,89175.6171875,89175.6171875,89175.6171875,89175.6171875,0,2024-11-15 10:01:00+00:00
89146.0234375,89146.0234375,89146.0234375,89146.0234375,89146.0234375,1261568,2024-11-15 10:02:00+00:00
89035.578125,89035.578125,89035.578125,89035.578125,89035.578125,0,2024-11-15 10:03:00+00:00
89071.3046875,89071.3046875,89071.3046875,89071.3046875,89071.3046875,0,2024-11-15 10:04:00+00:00
89112.828125,89112.828125,89112.828125,89112.828125,89112.828125,0,2024-11-15 10:05:00+00:00
89141.2109375,89141.2109375,89141.2109375,89141.2109375,89141.2109375,0,2024-11-15 10:07:00+00:00
89094.359375,89094.359375,89094.359375,89094.359375,89094.359375,0,2024-11-15 10:08:00+00:00
89043.3828125,89043.3828125,89043.3828125,89043.3828125,89043.3828125,0,2024-11-15 10:09:00+00:00
89042.0,89042.0,89042.0,89042.0,89042.0,0,2024-11-15 10:10:00+00:00
89007.96875,89007.96875,89007.96875,89007.96875,89007.96875,0,2024-11-15 10:11:00+00:00
89009.3359375,89009.3359375,89009.3359375,89009.3359375,89009.3359375,0,2024-11-15 10:12:00+00:00
89020.984375,89020.984375,89020.984375,89020.984375,89020.984375,0,2024-11-15 10:13:00+00:00
89087.2421875,89087.2421875,89087.2421875,89087.2421875,89087.2421875,0,2024-11-15 10:14:00+00:00
89115.7734375,89115.7734375,89115.7734375,89115.7734375,89115.7734375,8118272,2024-11-15 10:15:00+00:00
89082.5078125,89082.5078125,89082.5078125,89082.5078125,89082.5078125,0,2024-11-15 10:16:00+00:00
89172.984375,89172.984375,89172.984375,89172.984375,89172.984375,0,2024-11-15 10:17:00+00:00
89238.09375,89238.09375,89238.09375,89238.09375,89238.09375,0,2024-11-15 10:19:00+00:00
89191.0234375,89191.0234375,89191.0234375,89191.0234375,89191.0234375,0,2024-11-15 10:20:00+00:00
89150.8125,89150.8125,89150.8125,89150.8125,89150.8125,0,2024-11-15 10:21:00+00:00
89189.828125,89189.828125,89189.828125,89189.828125,89189.828125,0,2024-11-15 10:22:00+00:00
89292.7421875,89292.7421875,89292.7421875,89292.7421875,89292.7421875,0,2024-11-15 10:23:00+00:00
89298.5390625,89298.5390625,89298.5390625,89298.5390625,89298.5390625,3956736,2024-11-15 10:24:00+00:00
89296.7890625,89296.7890625,89296.7890625,89296.7890625,89296.7890625,417792,2024-11-15 10:26:00+00:00
89361.15625,89361.15625,89361.15625,89361.15625,89361.15625,0,2024-11-15 10:27:00+00:00
89382.9765625,89382.9765625,89382.9765625,89382.9765625,89382.9765625,0,2024-11-15 10:28:00+00:00
89408.9921875,89408.9921875,89408.9921875,89408.9921875,89408.9921875,60964864,2024-11-15 10:29:00+00:00
89366.28125,89366.28125,89366.28125,89366.28125,89366.28125,13443072,2024-11-15 10:30:00+00:00
89290.15625,89290.15625,89290.15625,89290.15625,89290.15625,37494784,2024-11-15 10:32:00+00:00
89212.1640625,89212.1640625,89212.1640625,89212.1640625,89212.1640625,0,2024-11-15 10:33:00+00:00
89219.671875,89219.671875,89219.671875,89219.671875,89219.671875,0,2024-11-15 10:34:00+00:00
89168.8359375,89168.8359375,89168.8359375,89168.8359375,89168.8359375,0,2024-11-15 10:35:00+00:00
89199.5703125,89199.5703125,89199.5703125,89199.5703125,89199.5703125,0,2024-11-15 10:36:00+00:00
89177.859375,89177.859375,89177.859375,89177.859375,89177.859375,2523136,2024-11-15 10:37:00+00:00
89177.859375,89177.859375,89177.859375,89177.859375,89177.859375,0,2024-11-15 10:38:00+00:00
89127.9140625,89127.9140625,89127.9140625,89127.9140625,89127.9140625,0,2024-11-15 10:39:00+00:00
89159.8828125,89159.8828125,89159.8828125,89159.8828125,89159.8828125,434176,2024-11-15 10:40:00+00:00
89147.671875,89147.671875,89147.671875,89147.671875,89147.671875,0,2024-11-15 10:41:00+00:00
89124.21875,89124.21875,89124.21875,89124.21875,89124.21875,0,2024-11-15 10:43:00+00:00
89113.8984375,89113.8984375,89113.8984375,89113.8984375,89113.8984375,0,2024-11-15 10:44:00+00:00
89142.4921875,89142.4921875,89142.4921875,89142.4921875,89142.4921875,0,2024-11-15 10:45:00+00:00
89164.125,89164.125,89164.125,89164.125,89164.125,0,2024-11-15 10:46:00+00:00
89216.203125,89216.203125,89216.203125,89216.203125,89216.203125,0,2024-11-15 10:47:00+00:00
89233.59375,89233.59375,89233.59375,89233.59375,89233.59375,0,2024-11-15 10:48:00+00:00
89248.3125,89248.3125,89248.3125,89248.3125,89248.3125,65536,2024-11-15 10:49:00+00:00
89305.2890625,89305.2890625,89305.2890625,89305.2890625,89305.2890625,0,2024-11-15 10:50:00+00:00
89334.2109375,89334.2109375,89334.2109375,89334.2109375,89334.2109375,3620864,2024-11-15 10:51:00+00:00
89328.0859375,89328.0859375,89328.0859375,89328.0859375,89328.0859375,1286144,2024-11-15 10:52:00+00:00
89335.578125,89335.578125,89335.578125,89335.578125,89335.578125,0,2024-11-15 10:53:00+00:00
89408.9921875,89408.9921875,89408.9921875,89408.9921875,89408.9921875,0,2024-11-15 10:55:00+00:00
89445.34375,89445.34375,89445.34375,89445.34375,89445.34375,28606464,2024-11-15 10:56:00+00:00
89432.0703125,89432.0703125,89432.0703125,89432.0703125,89432.0703125,2203648,2024-11-15 10:57:00+00:00
89395.1484375,89395.1484375,89395.1484375,89395.1484375,89395.1484375,0,2024-11-15 10:58:00+00:00
89382.2734375,89382.2734375,89382.2734375,89382.2734375,89382.2734375,37953536,2024-11-15 10:59:00+00:00
89385.2421875,89385.2421875,89385.2421875,89385.2421875,89385.2421875,0,2024-11-15 11:00:00+00:00
89372.71875,89372.71875,89372.71875,89372.71875,89372.71875,0,2024-11-15 11:01:00+00:00
89369.09375,89369.09375,89369.09375,89369.09375,89369.09375,0,2024-11-15 11:02:00+00:00
89384.90625,89384.90625,89384.90625,89384.90625,89384.90625,0,2024-11-15 11:03:00+00:00
89498.875,89498.875,89498.875,89498.875,89498.875,9027584,2024-11-15 11:04:00+00:00
89499.40625,89499.40625,89499.40625,89499.40625,89499.40625,0,2024-11-15 11:05:00+00:00
89302.5390625,89302.5390625,89302.5390625,89302.5390625,89302.5390625,0,2024-11-15 11:07:00+00:00
89428.84375,89428.84375,89428.84375,89428.84375,89428.84375,7856128,2024-11-15 11:08:00+00:00
89484.0390625,89484.0390625,89484.0390625,89484.0390625,89484.0390625,0,2024-11-15 11:09:00+00:00
89447.421875,89447.421875,89447.421875,89447.421875,89447.421875,0,2024-11-15 11:10:00+00:00
89384.4609375,89384.4609375,89384.4609375,89384.4609375,89384.4609375,0,2024-11-15 11:11:00+00:00
89320.46875,89320.46875,89320.46875,89320.46875,89320.46875,0,2024-11-15 11:12:00+00:00
89335.5703125,89335.5703125,89335.5703125,89335.5703125,89335.5703125,0,2024-11-15 11:13:00+00:00
89287.421875,89287.421875,89287.421875,89287.421875,89287.421875,0,2024-11-15 11:14:00+00:00
89297.453125,89297.453125,89297.453125,89297.453125,89297.453125,9453568,2024-11-15 11:15:00+00:00
89259.5390625,89259.5390625,89259.5390625,89259.5390625,89259.5390625,0,2024-11-15 11:16:00+00:00
89271.2265625,89271.2265625,89271.2265625,89271.2265625,89271.2265625,0,2024-11-15 11:17:00+00:00
89293.3359375,89293.3359375,89293.3359375,89293.3359375,89293.3359375,0,2024-11-15 11:19:00+00:00
89288.0,89288.0,89288.0,89288.0,89288.0,0,2024-11-15 11:20:00+00:00
89298.0859375,89298.0859375,89298.0859375,89298.0859375,89298.0859375,0,2024-11-15 11:21:00+00:00
89272.2421875,89272.2421875,89272.2421875,89272.2421875,89272.2421875,0,2024-11-15 11:22:00+00:00
89284.625,89284.625,89284.625,89284.625,89284.625,0,2024-11-15 11:23:00+00:00
89266.890625,89266.890625,89266.890625,89266.890625,89266.890625,0,2024-11-15 11:24:00+00:00
89289.1953125,89289.1953125,89289.1953125,89289.1953125,89289.1953125,0,2024-11-15 11:25:00+00:00
89204.8359375,89204.8359375,89204.8359375,89204.8359375,89204.8359375,0,2024-11-15 11:26:00+00:00
89165.0,89165.0,89165.0,89165.0,89165.0,0,2024-11-15 11:27:00+00:00
89174.484375,89174.484375,89174.484375,89174.484375,89174.484375,0,2024-11-15 11:28:00+00:00
89229.359375,89229.359375,89229.359375,89229.359375,89229.359375,0,2024-11-15 11:29:00+00:00
89388.90625,89388.90625,89388.90625,89388.90625,89388.90625,0,2024-11-15 11:31:00+00:00
89411.515625,89411.515625,89411.515625,89411.515625,89411.515625,29736960,2024-11-15 11:32:00+00:00
89410.828125,89410.828125,89410.828125,89410.828125,89410.828125,0,2024-11-15 11:33:00+00:00
89435.734375,89435.734375,89435.734375,89435.734375,89435.734375,0,2024-11-15 11:34:00+00:00
89469.1171875,89469.1171875,89469.1171875,89469.1171875,89469.1171875,19218432,2024-11-15 11:35:00+00:00
89475.7578125,89475.7578125,89475.7578125,89475.7578125,89475.7578125,0,2024-11-15 11:36:00+00:00
89492.09375,89492.09375,89492.09375,89492.09375,89492.09375,2146304,2024-11-15 11:37:00+00:00
89573.8828125,89573.8828125,89573.8828125,89573.8828125,89573.8828125,20127744,2024-11-15 11:39:00+00:00
89458.828125,89458.828125,89458.828125,89458.828125,89458.828125,0,2024-11-15 11:40:00+00:00
89501.7578125,89501.7578125,89501.7578125,89501.7578125,89501.7578125,35397632,2024-11-15 11:41:00+00:00
89504.6640625,89504.6640625,89504.6640625,89504.6640625,89504.6640625,0,2024-11-15 11:43:00+00:00
89480.0625,89480.0625,89480.0625,89480.0625,89480.0625,51257344,2024-11-15 11:44:00+00:00
89447.8671875,89447.8671875,89447.8671875,89447.8671875,89447.8671875,0,2024-11-15 11:45:00+00:00
89509.328125,89509.328125,89509.328125,89509.328125,89509.328125,0,2024-11-15 11:46:00+00:00
89516.515625,89516.515625,89516.515625,89516.515625,89516.515625,0,2024-11-15 11:47:00+00:00
89431.609375,89431.609375,89431.609375,89431.609375,89431.609375,1884160,2024-11-15 11:48:00+00:00
89451.0859375,89451.0859375,89451.0859375,89451.0859375,89451.0859375,0,2024-11-15 11:49:00+00:00
89450.40625,89450.40625,89450.40625,89450.40625,89450.40625,1646592,2024-11-15 11:50:00+00:00
89618.3359375,89618.3359375,89618.3359375,89618.3359375,89618.3359375,0,2024-11-15 11:51:00+00:00
89609.7734375,89609.7734375,89609.7734375,89609.7734375,89609.7734375,0,2024-11-15 11:52:00+00:00
89625.2890625,89625.2890625,89625.2890625,89625.2890625,89625.2890625,0,2024-11-15 11:53:00+00:00
89658.5078125,89658.5078125,89658.5078125,89658.5078125,89658.5078125,0,2024-11-15 11:55:00+00:00
89658.171875,89658.171875,89658.171875,89658.171875,89658.171875,36954112,2024-11-15 11:56:00+00:00
89666.2734375,89666.2734375,89666.2734375,89666.2734375,89666.2734375,0,2024-11-15 11:57:00+00:00
89688.421875,89688.421875,89688.421875,89688.421875,89688.421875,0,2024-11-15 11:58:00+00:00
89735.9375,89735.9375,89735.9375,89735.9375,89735.9375,0,2024-11-15 11:59:00+00:00
89745.5625,89745.5625,89745.5625,89745.5625,89745.5625,0,2024-11-15 12:00:00+00:00
89719.015625,89719.015625,89719.015625,89719.015625,89719.015625,6914048,2024-11-15 12:01:00+00:00
89679.9140625,89679.9140625,89679.9140625,89679.9140625,89679.9140625,0,2024-11-15 12:02:00+00:00
89679.9140625,89679.9140625,89679.9140625,89679.9140625,89679.9140625,0,2024-11-15 12:03:00+00:00
89899.171875,89899.171875,89899.171875,89899.171875,89899.171875,15556608,2024-11-15 12:04:00+00:00
89748.9921875,89748.9921875,89748.9921875,89748.9921875,89748.9921875,9641984,2024-11-15 12:05:00+00:00
89845.6328125,89845.6328125,89845.6328125,89845.6328125,89845.6328125,0,2024-11-15 12:06:00+00:00
89934.8359375,89934.8359375,89934.8359375,89934.8359375,89934.8359375,0,2024-11-15 12:07:00+00:00
89961.71875,89961.71875,89961.71875,89961.71875,89961.71875,62283776,2024-11-15 12:09:00+00:00
89957.359375,89957.359375,89957.359375,89957.359375,89957.359375,1826816,2024-11-15 12:10:00+00:00
90221.40625,90221.40625,90221.40625,90221.40625,90221.40625,97820672,2024-11-15 12:11:00+00:00
90223.65625,90223.65625,90223.65625,90223.65625,90223.65625,30547968,2024-11-15 12:12:00+00:00
90337.9375,90337.9375,90337.9375,90337.9375,90337.9375,37060608,2024-11-15 12:13:00+00:00
90545.7890625,90545.7890625,90545.7890625,90545.7890625,90545.7890625,97558528,2024-11-15 12:14:00+00:00
90677.1796875,90677.1796875,90677.1796875,90677.1796875,90677.1796875,77971456,2024-11-15 12:15:00+00:00
90513.5234375,90513.5234375,90513.5234375,90513.5234375,90513.5234375,14131200,2024-11-15 12:16:00+00:00
90437.109375,90437.109375,90437.109375,90437.109375,90437.109375,71843840,2024-11-15 12:17:00+00:00
90353.53125,90353.53125,90353.53125,90353.53125,90353.53125,166576128,2024-11-15 12:19:00+00:00
90371.3984375,90371.3984375,90371.3984375,90371.3984375,90371.3984375,43188224,2024-11-15 12:20:00+00:00
90415.59375,90415.59375,90415.59375,90415.59375,90415.59375,36249600,2024-11-15 12:21:00+00:00
90362.421875,90362.421875,90362.421875,90362.421875,90362.421875,3047424,2024-11-15 12:22:00+00:00
90288.453125,90288.453125,90288.453125,90288.453125,90288.453125,121364480,2024-11-15 12:24:00+00:00
90215.90625,90215.90625,90215.90625,90215.90625,90215.90625,0,2024-11-15 12:25:00+00:00
90377.4140625,90377.4140625,90377.4140625,90377.4140625,90377.4140625,50462720,2024-11-15 12:26:00+00:00
90323.671875,90323.671875,90323.671875,90323.671875,90323.671875,13254656,2024-11-15 12:27:00+00:00
90250.6875,90250.6875,90250.6875,90250.6875,90250.6875,2973696,2024-11-15 12:28:00+00:00
90241.421875,90241.421875,90241.421875,90241.421875,90241.421875,15392768,2024-11-15 12:29:00+00:00
90209.6875,90209.6875,90209.6875,90209.6875,90209.6875,286720,2024-11-15 12:31:00+00:00
90054.8359375,90054.8359375,90054.8359375,90054.8359375,90054.8359375,33955840,2024-11-15 12:32:00+00:00
90047.2421875,90047.2421875,90047.2421875,90047.2421875,90047.2421875,0,2024-11-15 12:33:00+00:00
90031.2265625,90031.2265625,90031.2265625,90031.2265625,90031.2265625,3375104,2024-11-15 12:34:00+00:00
90022.8203125,90022.8203125,90022.8203125,90022.8203125,90022.8203125,0,2024-11-15 12:35:00+00:00
89925.9921875,89925.9921875,89925.9921875,89925.9921875,89925.9921875,3284992,2024-11-15 12:36:00+00:00
89718.1171875,89718.1171875,89718.1171875,89718.1171875,89718.1171875,10010624,2024-11-15 12:37:00+00:00
89819.5625,89819.5625,89819.5625,89819.5625,89819.5625,10330112,2024-11-15 12:38:00+00:00
89893.625,89893.625,89893.625,89893.625,89893.625,5152768,2024-11-15 12:39:00+00:00
89856.6640625,89856.6640625,89856.6640625,89856.6640625,89856.6640625,7970816,2024-11-15 12:40:00+00:00
89827.46875,89827.46875,89827.46875,89827.46875,89827.46875,47726592,2024-11-15 12:41:00+00:00
89782.2109375,89782.2109375,89782.2109375,89782.2109375,89782.2109375,5939200,2024-11-15 12:43:00+00:00
89799.859375,89799.859375,89799.859375,89799.859375,89799.859375,0,2024-11-15 12:44:00+00:00
89815.796875,89815.796875,89815.796875,89815.796875,89815.796875,491520,2024-11-15 12:45:00+00:00
89816.96875,89816.96875,89816.96875,89816.96875,89816.96875,5873664,2024-11-15 12:46:00+00:00
89763.1875,89763.1875,89763.1875,89763.1875,89763.1875,36487168,2024-11-15 12:47:00+00:00
89728.3359375,89728.3359375,89728.3359375,89728.3359375,89728.3359375,688128,2024-11-15 12:48:00+00:00
89824.8125,89824.8125,89824.8125,89824.8125,89824.8125,2105344,2024-11-15 12:49:00+00:00
89908.21875,89908.21875,89908.21875,89908.21875,89908.21875,28278784,2024-11-15 12:50:00+00:00
89973.7578125,89973.7578125,89973.7578125,89973.7578125,89973.7578125,13320192,2024-11-15 12:51:00+00:00
89969.5234375,89969.5234375,89969.5234375,89969.5234375,89969.5234375,11796480,2024-11-15 12:52:00+00:00
89946.3046875,89946.3046875,89946.3046875,89946.3046875,89946.3046875,17145856,2024-11-15 12:53:00+00:00
89820.59375,89820.59375,89820.59375,89820.59375,89820.59375,9617408,2024-11-15 12:55:00+00:00
89748.765625,89748.765625,89748.765625,89748.765625,89748.765625,37027840,2024-11-15 12:56:00+00:00
89755.9375,89755.9375,89755.9375,89755.9375,89755.9375,0,2024-11-15 12:57:00+00:00
89803.984375,89803.984375,89803.984375,89803.984375,89803.984375,14245888,2024-11-15 12:58:00+00:00
89775.359375,89775.359375,89775.359375,89775.359375,89775.359375,0,2024-11-15 12:59:00+00:00
