Date,Adj Close,Close,High,Low,Open,Volume
2024-10-21 00:55:00+00:00,69100.8203125,69100.8203125,69100.8203125,69100.8203125,69100.8203125,2390016.0
2024-10-21 00:57:00+00:00,69076.515625,69076.515625,69076.515625,69076.515625,69076.515625,32176128.0
2024-10-21 00:58:00+00:00,69078.90625,69078.90625,69078.90625,69078.90625,69078.90625,237568.0
2024-10-21 01:01:00+00:00,69129.8671875,69129.8671875,69129.8671875,69129.8671875,69129.8671875,58949632.0
2024-10-21 01:03:00+00:00,69131.0703125,69131.0703125,69131.0703125,69131.0703125,69131.0703125,11141120.0
2024-10-21 01:04:00+00:00,69132.0078125,69132.0078125,69132.0078125,69132.0078125,69132.0078125,2992128.0
2024-10-21 01:06:00+00:00,69126.2890625,69126.2890625,69126.2890625,69126.2890625,69126.2890625,13053952.0
2024-10-21 01:07:00+00:00,69111.046875,69111.046875,69111.046875,69111.046875,69111.046875,0.0
2024-10-21 01:08:00+00:00,69106.1875,69106.1875,69106.1875,69106.1875,69106.1875,10524672.0
2024-10-21 01:09:00+00:00,69085.9453125,69085.9453125,69085.9453125,69085.9453125,69085.9453125,0.0
2024-10-21 01:10:00+00:00,69095.9609375,69095.9609375,69095.9609375,69095.9609375,69095.9609375,4847616.0
2024-10-21 01:12:00+00:00,69219.2109375,69219.2109375,69219.2109375,69219.2109375,69219.2109375,8538112.0
2024-10-21 01:13:00+00:00,69210.6328125,69210.6328125,69210.6328125,69210.6328125,69210.6328125,12562432.0
2024-10-21 01:15:00+00:00,69255.6640625,69255.6640625,69255.6640625,69255.6640625,69255.6640625,14561280.0
2024-10-21 01:16:00+00:00,69236.0390625,69236.0390625,69236.0390625,69236.0390625,69236.0390625,1787904.0
2024-10-21 01:18:00+00:00,69247.34375,69247.34375,69247.34375,69247.34375,69247.34375,45838336.0
2024-10-21 01:20:00+00:00,69408.1015625,69408.1015625,69408.1015625,69408.1015625,69408.1015625,39600128.0
2024-10-21 01:21:00+00:00,69363.34375,69363.34375,69363.34375,69363.34375,69363.34375,14581760.0
2024-10-21 01:22:00+00:00,69409.40625,69409.40625,69409.40625,69409.40625,69409.40625,7636992.0
2024-10-21 01:24:00+00:00,69386.453125,69386.453125,69386.453125,69386.453125,69386.453125,87740416.0
2024-10-21 01:25:00+00:00,69334.546875,69334.546875,69334.546875,69334.546875,69334.546875,7622656.0
2024-10-21 01:26:00+00:00,69335.0859375,69335.0859375,69335.0859375,69335.0859375,69335.0859375,47013888.0
2024-10-21 01:27:00+00:00,69342.8359375,69342.8359375,69342.8359375,69342.8359375,69342.8359375,6115328.0
2024-10-21 01:28:00+00:00,69330.7890625,69330.7890625,69330.7890625,69330.7890625,69330.7890625,12709888.0
2024-10-21 01:30:00+00:00,69367.125,69367.125,69367.125,69367.125,69367.125,25954304.0
2024-10-21 01:31:00+00:00,69335.7109375,69335.7109375,69335.7109375,69335.7109375,69335.7109375,1814528.0
2024-10-21 01:32:00+00:00,69305.015625,69305.015625,69305.015625,69305.015625,69305.015625,8486912.0
2024-10-21 01:34:00+00:00,69409.1015625,69409.1015625,69409.1015625,69409.1015625,69409.1015625,24399872.0
2024-10-21 01:35:00+00:00,69378.6953125,69378.6953125,69378.6953125,69378.6953125,69378.6953125,11032576.0
2024-10-21 01:36:00+00:00,69376.3828125,69376.3828125,69376.3828125,69376.3828125,69376.3828125,31637504.0
2024-10-21 01:37:00+00:00,69357.3515625,69357.3515625,69357.3515625,69357.3515625,69357.3515625,0.0
2024-10-21 01:39:00+00:00,69310.9453125,69310.9453125,69310.9453125,69310.9453125,69310.9453125,78002176.0
2024-10-21 01:42:00+00:00,69322.640625,69322.640625,69322.640625,69322.640625,69322.640625,55377920.0
2024-10-21 01:43:00+00:00,69312.7421875,69312.7421875,69312.7421875,69312.7421875,69312.7421875,4894720.0
2024-10-21 01:44:00+00:00,69298.328125,69298.328125,69298.328125,69298.328125,69298.328125,11884544.0
2024-10-21 01:45:00+00:00,69302.21875,69302.21875,69302.21875,69302.21875,69302.21875,2129920.0
2024-10-21 01:46:00+00:00,69298.9921875,69298.9921875,69298.9921875,69298.9921875,69298.9921875,6080512.0
2024-10-21 01:48:00+00:00,69320.9921875,69320.9921875,69320.9921875,69320.9921875,69320.9921875,42573824.0
2024-10-21 01:49:00+00:00,69303.125,69303.125,69303.125,69303.125,69303.125,40448000.0
2024-10-21 01:51:00+00:00,69278.3671875,69278.3671875,69278.3671875,69278.3671875,69278.3671875,1415168.0
2024-10-21 01:52:00+00:00,69261.28125,69261.28125,69261.28125,69261.28125,69261.28125,10336256.0
2024-10-21 01:54:00+00:00,69248.3359375,69248.3359375,69248.3359375,69248.3359375,69248.3359375,12210176.0
2024-10-21 01:55:00+00:00,69244.9140625,69244.9140625,69244.9140625,69244.9140625,69244.9140625,0.0
2024-10-21 01:57:00+00:00,69220.1875,69220.1875,69220.1875,69220.1875,69220.1875,22802432.0
2024-10-21 01:58:00+00:00,69208.5078125,69208.5078125,69208.5078125,69208.5078125,69208.5078125,15110144.0
2024-10-21 02:00:00+00:00,69182.9609375,69182.9609375,69182.9609375,69182.9609375,69182.9609375,27535360.0
2024-10-21 02:01:00+00:00,69227.8515625,69227.8515625,69227.8515625,69227.8515625,69227.8515625,6848512.0
2024-10-21 02:03:00+00:00,69202.0390625,69202.0390625,69202.0390625,69202.0390625,69202.0390625,17168384.0
2024-10-21 02:04:00+00:00,69232.9609375,69232.9609375,69232.9609375,69232.9609375,69232.9609375,9517056.0
2024-10-21 02:06:00+00:00,69205.796875,69205.796875,69205.796875,69205.796875,69205.796875,12484608.0
2024-10-21 02:07:00+00:00,69196.9296875,69196.9296875,69196.9296875,69196.9296875,69196.9296875,1794048.0
2024-10-21 02:08:00+00:00,69194.875,69194.875,69194.875,69194.875,69194.875,10682368.0
2024-10-21 02:09:00+00:00,69184.390625,69184.390625,69184.390625,69184.390625,69184.390625,1947648.0
2024-10-21 02:10:00+00:00,69181.7109375,69181.7109375,69181.7109375,69181.7109375,69181.7109375,9375744.0
2024-10-21 02:12:00+00:00,69159.859375,69159.859375,69159.859375,69159.859375,69159.859375,37027840.0
2024-10-21 02:13:00+00:00,69144.46875,69144.46875,69144.46875,69144.46875,69144.46875,878592.0
2024-10-21 02:16:00+00:00,69142.6875,69142.6875,69142.6875,69142.6875,69142.6875,8564736.0
2024-10-21 02:18:00+00:00,69148.96875,69148.96875,69148.96875,69148.96875,69148.96875,19306496.0
2024-10-21 02:20:00+00:00,69122.765625,69122.765625,69122.765625,69122.765625,69122.765625,35899392.0
2024-10-21 02:21:00+00:00,69111.375,69111.375,69111.375,69111.375,69111.375,1570816.0
2024-10-21 02:22:00+00:00,69106.7578125,69106.7578125,69106.7578125,69106.7578125,69106.7578125,2590720.0
2024-10-21 02:25:00+00:00,69118.078125,69118.078125,69118.078125,69118.078125,69118.078125,29745152.0
2024-10-21 02:26:00+00:00,69095.5703125,69095.5703125,69095.5703125,69095.5703125,69095.5703125,7634944.0
2024-10-21 02:27:00+00:00,69092.5546875,69092.5546875,69092.5546875,69092.5546875,69092.5546875,38385664.0
2024-10-21 02:28:00+00:00,69110.015625,69110.015625,69110.015625,69110.015625,69110.015625,315392.0
2024-10-21 02:30:00+00:00,69096.546875,69096.546875,69096.546875,69096.546875,69096.546875,43778048.0
2024-10-21 02:32:00+00:00,69091.9453125,69091.9453125,69091.9453125,69091.9453125,69091.9453125,37543936.0
2024-10-21 02:33:00+00:00,69082.1328125,69082.1328125,69082.1328125,69082.1328125,69082.1328125,8206336.0
2024-10-21 02:36:00+00:00,69054.890625,69054.890625,69054.890625,69054.890625,69054.890625,54120448.0
2024-10-21 02:37:00+00:00,69045.015625,69045.015625,69045.015625,69045.015625,69045.015625,9314304.0
2024-10-21 02:38:00+00:00,69036.4453125,69036.4453125,69036.4453125,69036.4453125,69036.4453125,21723136.0
2024-10-21 02:40:00+00:00,69024.578125,69024.578125,69024.578125,69024.578125,69024.578125,2734080.0
2024-10-21 02:42:00+00:00,68967.359375,68967.359375,68967.359375,68967.359375,68967.359375,26843136.0
2024-10-21 02:43:00+00:00,68953.75,68953.75,68953.75,68953.75,68953.75,10614784.0
2024-10-21 02:44:00+00:00,68928.4765625,68928.4765625,68928.4765625,68928.4765625,68928.4765625,48863232.0
2024-10-21 02:46:00+00:00,68938.703125,68938.703125,68938.703125,68938.703125,68938.703125,14086144.0
2024-10-21 02:47:00+00:00,68909.359375,68909.359375,68909.359375,68909.359375,68909.359375,49090560.0
2024-10-21 02:48:00+00:00,68914.6953125,68914.6953125,68914.6953125,68914.6953125,68914.6953125,0.0
2024-10-21 02:49:00+00:00,68840.7578125,68840.7578125,68840.7578125,68840.7578125,68840.7578125,0.0
2024-10-21 02:52:00+00:00,68796.15625,68796.15625,68796.15625,68796.15625,68796.15625,55539712.0
2024-10-21 02:54:00+00:00,68786.4921875,68786.4921875,68786.4921875,68786.4921875,68786.4921875,100220928.0
2024-10-21 02:55:00+00:00,68783.2890625,68783.2890625,68783.2890625,68783.2890625,68783.2890625,1208320.0
2024-10-21 02:56:00+00:00,68778.4375,68778.4375,68778.4375,68778.4375,68778.4375,73990144.0
2024-10-21 02:57:00+00:00,68787.375,68787.375,68787.375,68787.375,68787.375,1890304.0
2024-10-21 02:58:00+00:00,68772.625,68772.625,68772.625,68772.625,68772.625,9834496.0
2024-10-21 03:00:00+00:00,68728.9453125,68728.9453125,68728.9453125,68728.9453125,68728.9453125,101935104.0
2024-10-21 03:01:00+00:00,68722.6875,68722.6875,68722.6875,68722.6875,68722.6875,63488.0
2024-10-21 03:03:00+00:00,68719.359375,68719.359375,68719.359375,68719.359375,68719.359375,44150784.0
2024-10-21 03:05:00+00:00,68748.2265625,68748.2265625,68748.2265625,68748.2265625,68748.2265625,52404224.0
2024-10-21 03:06:00+00:00,68737.5859375,68737.5859375,68737.5859375,68737.5859375,68737.5859375,8292352.0
2024-10-21 03:07:00+00:00,68737.5859375,68737.5859375,68737.5859375,68737.5859375,68737.5859375,0.0
2024-10-21 03:08:00+00:00,68742.46875,68742.46875,68742.46875,68742.46875,68742.46875,2666496.0
2024-10-21 03:09:00+00:00,68713.5625,68713.5625,68713.5625,68713.5625,68713.5625,59744256.0
2024-10-21 03:10:00+00:00,68734.15625,68734.15625,68734.15625,68734.15625,68734.15625,0.0
2024-10-21 03:11:00+00:00,68715.9609375,68715.9609375,68715.9609375,68715.9609375,68715.9609375,24842240.0
2024-10-21 03:12:00+00:00,68651.1953125,68651.1953125,68651.1953125,68651.1953125,68651.1953125,3590144.0
2024-10-21 03:13:00+00:00,68633.984375,68633.984375,68633.984375,68633.984375,68633.984375,0.0
2024-10-21 03:15:00+00:00,68628.3203125,68628.3203125,68628.3203125,68628.3203125,68628.3203125,52047872.0
2024-10-21 03:16:00+00:00,68646.734375,68646.734375,68646.734375,68646.734375,68646.734375,7319552.0
2024-10-21 03:19:00+00:00,68699.3046875,68699.3046875,68699.3046875,68699.3046875,68699.3046875,60792832.0
2024-10-21 03:20:00+00:00,68696.734375,68696.734375,68696.734375,68696.734375,68696.734375,51609600.0
2024-10-21 03:21:00+00:00,68741.46875,68741.46875,68741.46875,68741.46875,68741.46875,6256640.0
2024-10-21 03:22:00+00:00,68737.046875,68737.046875,68737.046875,68737.046875,68737.046875,23547904.0
2024-10-21 03:24:00+00:00,68739.6484375,68739.6484375,68739.6484375,68739.6484375,68739.6484375,10336256.0
2024-10-21 03:25:00+00:00,68733.109375,68733.109375,68733.109375,68733.109375,68733.109375,667648.0
2024-10-21 03:27:00+00:00,68754.0078125,68754.0078125,68754.0078125,68754.0078125,68754.0078125,32249856.0
2024-10-21 03:28:00+00:00,68765.09375,68765.09375,68765.09375,68765.09375,68765.09375,5320704.0
2024-10-21 03:31:00+00:00,68803.09375,68803.09375,68803.09375,68803.09375,68803.09375,33140736.0
2024-10-21 03:32:00+00:00,68817.328125,68817.328125,68817.328125,68817.328125,68817.328125,32512000.0
2024-10-21 03:33:00+00:00,68865.9375,68865.9375,68865.9375,68865.9375,68865.9375,1396736.0
2024-10-21 03:35:00+00:00,68881.96875,68881.96875,68881.96875,68881.96875,68881.96875,42143744.0
2024-10-21 03:36:00+00:00,68895.921875,68895.921875,68895.921875,68895.921875,68895.921875,5367808.0
2024-10-21 03:37:00+00:00,68913.4140625,68913.4140625,68913.4140625,68913.4140625,68913.4140625,48326656.0
2024-10-21 03:39:00+00:00,68894.3828125,68894.3828125,68894.3828125,68894.3828125,68894.3828125,1990656.0
2024-10-21 03:40:00+00:00,68908.8828125,68908.8828125,68908.8828125,68908.8828125,68908.8828125,4907008.0
2024-10-21 03:42:00+00:00,68877.1796875,68877.1796875,68877.1796875,68877.1796875,68877.1796875,29704192.0
2024-10-21 03:43:00+00:00,68893.9609375,68893.9609375,68893.9609375,68893.9609375,68893.9609375,9617408.0
2024-10-21 03:44:00+00:00,68892.9609375,68892.9609375,68892.9609375,68892.9609375,68892.9609375,731136.0
2024-10-21 03:45:00+00:00,68887.734375,68887.734375,68887.734375,68887.734375,68887.734375,0.0
2024-10-21 03:46:00+00:00,68901.484375,68901.484375,68901.484375,68901.484375,68901.484375,2054144.0
2024-10-21 03:48:00+00:00,68885.7265625,68885.7265625,68885.7265625,68885.7265625,68885.7265625,32139264.0
2024-10-21 03:49:00+00:00,68880.15625,68880.15625,68880.15625,68880.15625,68880.15625,0.0
2024-10-21 03:51:00+00:00,68861.0,68861.0,68861.0,68861.0,68861.0,8925184.0
2024-10-21 03:52:00+00:00,68858.3359375,68858.3359375,68858.3359375,68858.3359375,68858.3359375,0.0
2024-10-21 03:54:00+00:00,68862.046875,68862.046875,68862.046875,68862.046875,68862.046875,6799360.0
2024-10-21 03:55:00+00:00,68864.015625,68864.015625,68864.015625,68864.015625,68864.015625,1396736.0
2024-10-21 03:56:00+00:00,68877.5078125,68877.5078125,68877.5078125,68877.5078125,68877.5078125,2926592.0
2024-10-21 03:57:00+00:00,68902.0703125,68902.0703125,68902.0703125,68902.0703125,68902.0703125,3299328.0
2024-10-21 03:58:00+00:00,68893.2421875,68893.2421875,68893.2421875,68893.2421875,68893.2421875,2590720.0
2024-10-21 04:00:00+00:00,68906.8046875,68906.8046875,68906.8046875,68906.8046875,68906.8046875,11603968.0
2024-10-21 04:01:00+00:00,68890.796875,68890.796875,68890.796875,68890.796875,68890.796875,0.0
2024-10-21 04:02:00+00:00,68889.3515625,68889.3515625,68889.3515625,68889.3515625,68889.3515625,0.0
2024-10-21 04:03:00+00:00,68869.6640625,68869.6640625,68869.6640625,68869.6640625,68869.6640625,0.0
2024-10-21 04:04:00+00:00,68864.671875,68864.671875,68864.671875,68864.671875,68864.671875,0.0
2024-10-21 04:07:00+00:00,68867.640625,68867.640625,68867.640625,68867.640625,68867.640625,11745280.0
2024-10-21 04:08:00+00:00,68849.0,68849.0,68849.0,68849.0,68849.0,0.0
2024-10-21 04:09:00+00:00,68848.3046875,68848.3046875,68848.3046875,68848.3046875,68848.3046875,9777152.0
2024-10-21 04:10:00+00:00,68844.4609375,68844.4609375,68844.4609375,68844.4609375,68844.4609375,0.0
2024-10-21 04:12:00+00:00,68807.6953125,68807.6953125,68807.6953125,68807.6953125,68807.6953125,0.0
2024-10-21 04:13:00+00:00,68839.6953125,68839.6953125,68839.6953125,68839.6953125,68839.6953125,36857856.0
2024-10-21 04:16:00+00:00,68817.21875,68817.21875,68817.21875,68817.21875,68817.21875,4044800.0
2024-10-21 04:18:00+00:00,68843.9375,68843.9375,68843.9375,68843.9375,68843.9375,2654208.0
2024-10-21 04:20:00+00:00,68844.078125,68844.078125,68844.078125,68844.078125,68844.078125,25577472.0
2024-10-21 04:21:00+00:00,68831.6171875,68831.6171875,68831.6171875,68831.6171875,68831.6171875,0.0
2024-10-21 04:22:00+00:00,68827.4140625,68827.4140625,68827.4140625,68827.4140625,68827.4140625,0.0
2024-10-21 04:24:00+00:00,68795.625,68795.625,68795.625,68795.625,68795.625,8462336.0
2024-10-21 04:25:00+00:00,68799.0625,68799.0625,68799.0625,68799.0625,68799.0625,0.0
2024-10-21 04:28:00+00:00,68773.0625,68773.0625,68773.0625,68773.0625,68773.0625,35721216.0
2024-10-21 04:30:00+00:00,68773.4453125,68773.4453125,68773.4453125,68773.4453125,68773.4453125,4669440.0
2024-10-21 04:31:00+00:00,68780.96875,68780.96875,68780.96875,68780.96875,68780.96875,0.0
2024-10-21 04:32:00+00:00,68809.125,68809.125,68809.125,68809.125,68809.125,3278848.0
2024-10-21 04:33:00+00:00,68824.2421875,68824.2421875,68824.2421875,68824.2421875,68824.2421875,3264512.0
2024-10-21 04:35:00+00:00,68831.8359375,68831.8359375,68831.8359375,68831.8359375,68831.8359375,22595584.0
2024-10-21 04:36:00+00:00,68847.6875,68847.6875,68847.6875,68847.6875,68847.6875,1001472.0
2024-10-21 04:37:00+00:00,68829.671875,68829.671875,68829.671875,68829.671875,68829.671875,0.0
2024-10-21 04:39:00+00:00,68833.3515625,68833.3515625,68833.3515625,68833.3515625,68833.3515625,28317696.0
2024-10-21 04:40:00+00:00,68848.3359375,68848.3359375,68848.3359375,68848.3359375,68848.3359375,4429824.0
2024-10-21 04:42:00+00:00,68878.3984375,68878.3984375,68878.3984375,68878.3984375,68878.3984375,432128.0
2024-10-21 04:43:00+00:00,68863.96875,68863.96875,68863.96875,68863.96875,68863.96875,1093632.0
2024-10-21 04:44:00+00:00,68870.890625,68870.890625,68870.890625,68870.890625,68870.890625,11835392.0
2024-10-21 04:45:00+00:00,68897.25,68897.25,68897.25,68897.25,68897.25,0.0
2024-10-21 04:46:00+00:00,68893.7890625,68893.7890625,68893.7890625,68893.7890625,68893.7890625,5666816.0
2024-10-21 04:48:00+00:00,68908.265625,68908.265625,68908.265625,68908.265625,68908.265625,17442816.0
2024-10-21 04:49:00+00:00,68915.796875,68915.796875,68915.796875,68915.796875,68915.796875,2992128.0
2024-10-21 04:51:00+00:00,68939.9140625,68939.9140625,68939.9140625,68939.9140625,68939.9140625,53932032.0
2024-10-21 04:52:00+00:00,68952.8203125,68952.8203125,68952.8203125,68952.8203125,68952.8203125,3528704.0
2024-10-21 04:54:00+00:00,68955.5625,68955.5625,68955.5625,68955.5625,68955.5625,33482752.0
2024-10-21 04:55:00+00:00,68980.7578125,68980.7578125,68980.7578125,68980.7578125,68980.7578125,0.0
2024-10-21 04:56:00+00:00,68971.4765625,68971.4765625,68971.4765625,68971.4765625,68971.4765625,17876992.0
2024-10-21 04:58:00+00:00,68992.40625,68992.40625,68992.40625,68992.40625,68992.40625,7389184.0
2024-10-21 05:00:00+00:00,69010.1171875,69010.1171875,69010.1171875,69010.1171875,69010.1171875,59738112.0
2024-10-21 05:01:00+00:00,69037.9140625,69037.9140625,69037.9140625,69037.9140625,69037.9140625,3198976.0
2024-10-21 05:03:00+00:00,69031.34375,69031.34375,69031.34375,69031.34375,69031.34375,8632320.0
2024-10-21 05:04:00+00:00,69031.359375,69031.359375,69031.359375,69031.359375,69031.359375,270336.0
2024-10-21 05:05:00+00:00,69042.203125,69042.203125,69042.203125,69042.203125,69042.203125,34238464.0
2024-10-21 05:07:00+00:00,69133.65625,69133.65625,69133.65625,69133.65625,69133.65625,37470208.0
2024-10-21 05:08:00+00:00,69109.34375,69109.34375,69109.34375,69109.34375,69109.34375,0.0
2024-10-21 05:09:00+00:00,69102.078125,69102.078125,69102.078125,69102.078125,69102.078125,27981824.0
2024-10-21 05:10:00+00:00,69072.484375,69072.484375,69072.484375,69072.484375,69072.484375,5517312.0
2024-10-21 05:12:00+00:00,68954.6875,68954.6875,68954.6875,68954.6875,68954.6875,36227072.0
2024-10-21 05:13:00+00:00,68950.484375,68950.484375,68950.484375,68950.484375,68950.484375,6125568.0
2024-10-21 05:14:00+00:00,68951.203125,68951.203125,68951.203125,68951.203125,68951.203125,36792320.0
2024-10-21 05:15:00+00:00,68944.90625,68944.90625,68944.90625,68944.90625,68944.90625,5234688.0
2024-10-21 05:16:00+00:00,68951.2578125,68951.2578125,68951.2578125,68951.2578125,68951.2578125,1708032.0
2024-10-21 05:18:00+00:00,68963.5078125,68963.5078125,68963.5078125,68963.5078125,68963.5078125,24715264.0
2024-10-21 05:19:00+00:00,68965.6171875,68965.6171875,68965.6171875,68965.6171875,68965.6171875,30720.0
2024-10-21 05:20:00+00:00,68963.96875,68963.96875,68963.96875,68963.96875,68963.96875,10145792.0
2024-10-21 05:21:00+00:00,69020.25,69020.25,69020.25,69020.25,69020.25,0.0
2024-10-21 05:22:00+00:00,69074.1640625,69074.1640625,69074.1640625,69074.1640625,69074.1640625,10778624.0
2024-10-21 05:24:00+00:00,69076.078125,69076.078125,69076.078125,69076.078125,69076.078125,5554176.0
2024-10-21 05:25:00+00:00,69101.65625,69101.65625,69101.65625,69101.65625,69101.65625,178176.0
2024-10-21 05:26:00+00:00,69107.2265625,69107.2265625,69107.2265625,69107.2265625,69107.2265625,24494080.0
2024-10-21 05:27:00+00:00,69115.3828125,69115.3828125,69115.3828125,69115.3828125,69115.3828125,14753792.0
2024-10-21 05:28:00+00:00,69097.7265625,69097.7265625,69097.7265625,69097.7265625,69097.7265625,3213312.0
2024-10-21 05:30:00+00:00,69106.328125,69106.328125,69106.328125,69106.328125,69106.328125,27033600.0
2024-10-21 05:31:00+00:00,69096.8359375,69096.8359375,69096.8359375,69096.8359375,69096.8359375,202752.0
2024-10-21 05:33:00+00:00,69089.6484375,69089.6484375,69089.6484375,69089.6484375,69089.6484375,12890112.0
2024-10-21 05:34:00+00:00,69075.53125,69075.53125,69075.53125,69075.53125,69075.53125,1927168.0
2024-10-21 05:36:00+00:00,69068.6015625,69068.6015625,69068.6015625,69068.6015625,69068.6015625,6621184.0
2024-10-21 05:37:00+00:00,69062.859375,69062.859375,69062.859375,69062.859375,69062.859375,13297664.0
2024-10-21 05:39:00+00:00,69062.1484375,69062.1484375,69062.1484375,69062.1484375,69062.1484375,2959360.0
2024-10-21 05:40:00+00:00,69058.96875,69058.96875,69058.96875,69058.96875,69058.96875,0.0
2024-10-21 05:42:00+00:00,69059.859375,69059.859375,69059.859375,69059.859375,69059.859375,15757312.0
2024-10-21 05:43:00+00:00,69051.8828125,69051.8828125,69051.8828125,69051.8828125,69051.8828125,2879488.0
2024-10-21 05:44:00+00:00,69027.421875,69027.421875,69027.421875,69027.421875,69027.421875,6471680.0
2024-10-21 05:45:00+00:00,69033.1640625,69033.1640625,69033.1640625,69033.1640625,69033.1640625,2955264.0
2024-10-21 05:46:00+00:00,69034.8125,69034.8125,69034.8125,69034.8125,69034.8125,10688512.0
2024-10-21 05:48:00+00:00,69032.3046875,69032.3046875,69032.3046875,69032.3046875,69032.3046875,3635200.0
2024-10-21 05:49:00+00:00,69017.6640625,69017.6640625,69017.6640625,69017.6640625,69017.6640625,1955840.0
2024-10-21 05:51:00+00:00,69005.015625,69005.015625,69005.015625,69005.015625,69005.015625,12943360.0
2024-10-21 05:52:00+00:00,69003.03125,69003.03125,69003.03125,69003.03125,69003.03125,0.0
2024-10-21 05:54:00+00:00,68995.1328125,68995.1328125,68995.1328125,68995.1328125,68995.1328125,4349952.0
2024-10-21 05:55:00+00:00,69023.15625,69023.15625,69023.15625,69023.15625,69023.15625,5869568.0
2024-10-21 05:56:00+00:00,69013.7734375,69013.7734375,69013.7734375,69013.7734375,69013.7734375,61440.0
